Category Name,Category Link,Last Modified,Change Frequency,Priority
project planning software ,https://www.capterra.com/project-planning-software/,2020-12-16T22:45:04Z,daily,0.9
project portfolio management software ,https://www.capterra.com/project-portfolio-management-software/,2020-12-16T22:45:04Z,daily,0.9
project tracking software ,https://www.capterra.com/project-tracking-software/,2020-12-16T22:45:04Z,daily,0.9
proofreading software ,https://www.capterra.com/proofreading-software/,2020-12-16T22:45:04Z,daily,0.9
proposal management software ,https://www.capterra.com/proposal-management-software/,2020-12-16T22:45:04Z,daily,0.9
prototyping software ,https://www.capterra.com/prototyping-software/,2020-12-16T22:45:04Z,daily,0.9
public relations software ,https://www.capterra.com/public-relations-software/,2020-12-16T22:45:04Z,daily,0.9
public transportation software ,https://www.capterra.com/public-transportation-software/,2020-12-16T22:45:04Z,daily,0.9
public works software ,https://www.capterra.com/public-works-software/,2020-12-16T22:45:04Z,daily,0.9
publishing and subscriptions software ,https://www.capterra.com/publishing-and-subscriptions-software/,2020-12-16T22:45:04Z,daily,0.9
punch list software ,https://www.capterra.com/punch-list-software/,2020-12-16T22:45:04Z,daily,0.9
purchasing software ,https://www.capterra.com/purchasing-software/,2020-12-16T22:45:04Z,daily,0.9
push notifications software ,https://www.capterra.com/push-notifications-software/,2020-12-16T22:45:04Z,daily,0.9
qualitative data analysis software ,https://www.capterra.com/qualitative-data-analysis-software/,2020-12-16T22:45:04Z,daily,0.9
quality management software ,https://www.capterra.com/quality-management-software/,2020-12-16T22:45:04Z,daily,0.9
quoting software ,https://www.capterra.com/quoting-software/,2020-12-16T22:45:04Z,daily,0.9
radiology software ,https://www.capterra.com/radiology-software/,2020-12-16T22:45:04Z,daily,0.9
rdbms software ,https://www.capterra.com/rdbms-software/,2020-12-16T22:45:04Z,daily,0.9
real estate agency software ,https://www.capterra.com/real-estate-agency-software/,2020-12-16T22:45:04Z,daily,0.9
real estate cma software ,https://www.capterra.com/real-estate-cma-software/,2020-12-16T22:45:04Z,daily,0.9
real estate crm software ,https://www.capterra.com/real-estate-crm-software/,2020-12-16T22:45:04Z,daily,0.9
real estate property management software ,https://www.capterra.com/real-estate-property-management-software/,2020-12-16T22:45:04Z,daily,0.9
real estate transaction management software ,https://www.capterra.com/real-estate-transaction-management-software/,2020-12-16T22:45:04Z,daily,0.9
recruiting software ,https://www.capterra.com/recruiting-software/,2020-12-16T22:45:04Z,daily,0.9
recruiting agency software ,https://www.capterra.com/recruiting-agency-software/,2020-12-16T22:45:04Z,daily,0.9
recurring billing software ,https://www.capterra.com/recurring-billing-software/,2020-12-16T22:45:04Z,daily,0.9
recycling software ,https://www.capterra.com/recycling-software/,2020-12-16T22:45:04Z,daily,0.9
reference check software ,https://www.capterra.com/reference-check-software/,2020-12-16T22:45:04Z,daily,0.9
referral software ,https://www.capterra.com/referral-software/,2020-12-16T22:45:04Z,daily,0.9
registration software ,https://www.capterra.com/registration-software/,2020-12-16T22:45:04Z,daily,0.9
relocation software ,https://www.capterra.com/relocation-software/,2020-12-16T22:45:04Z,daily,0.9
remodeling estimating software ,https://www.capterra.com/remodeling-estimating-software/,2020-12-16T22:45:04Z,daily,0.9
remote desktop software ,https://www.capterra.com/remote-desktop-software/,2020-12-16T22:45:04Z,daily,0.9
remote monitoring and management software ,https://www.capterra.com/remote-monitoring-and-management-software/,2020-12-16T22:45:04Z,daily,0.9
remote patient monitoring software ,https://www.capterra.com/remote-patient-monitoring-software/,2020-12-16T22:45:04Z,daily,0.9
remote support software ,https://www.capterra.com/remote-support-software/,2020-12-16T22:45:04Z,daily,0.9
remote work software ,https://www.capterra.com/remote-work-software/,2020-12-16T22:45:04Z,daily,0.9
rental software ,https://www.capterra.com/rental-software/,2020-12-16T22:45:04Z,daily,0.9
rental property management software ,https://www.capterra.com/rental-property-management-software/,2020-12-16T22:45:04Z,daily,0.9
reporting software ,https://www.capterra.com/reporting-software/,2020-12-16T22:45:04Z,daily,0.9
reputation management software ,https://www.capterra.com/reputation-management-software/,2020-12-16T22:45:04Z,daily,0.9
requirements management software ,https://www.capterra.com/requirements-management-software/,2020-12-16T22:45:04Z,daily,0.9
reservations software ,https://www.capterra.com/reservations-software/,2020-12-16T22:45:04Z,daily,0.9
residential construction estimating software ,https://www.capterra.com/residential-construction-estimating-software/,2020-12-16T22:45:04Z,daily,0.9
resource management software ,https://www.capterra.com/resource-management-software/,2020-12-16T22:45:04Z,daily,0.9
restaurant management software ,https://www.capterra.com/restaurant-management-software/,2020-12-16T22:45:04Z,daily,0.9
restaurant pos software ,https://www.capterra.com/restaurant-pos-software/,2020-12-16T22:45:04Z,daily,0.9
retail management systems software ,https://www.capterra.com/retail-management-systems-software/,2020-12-16T22:45:04Z,daily,0.9
retail pos system software ,https://www.capterra.com/retail-pos-system-software/,2020-12-16T22:45:04Z,daily,0.9
retargeting software ,https://www.capterra.com/retargeting-software/,2020-12-16T22:45:04Z,daily,0.9
revenue management software ,https://www.capterra.com/revenue-management-software/,2020-12-16T22:45:04Z,daily,0.9
review management software ,https://www.capterra.com/review-management-software/,2020-12-16T22:45:04Z,daily,0.9
rfp software ,https://www.capterra.com/rfp-software/,2020-12-16T22:45:04Z,daily,0.9
risk management software ,https://www.capterra.com/risk-management-software/,2020-12-16T22:45:04Z,daily,0.9
robotic process automation software ,https://www.capterra.com/robotic-process-automation-software/,2020-12-16T22:45:04Z,daily,0.9
roofing software ,https://www.capterra.com/roofing-software/,2020-12-16T22:45:04Z,daily,0.9
route planning software ,https://www.capterra.com/route-planning-software/,2020-12-16T22:45:04Z,daily,0.9
saas management software ,https://www.capterra.com/saas-management-software/,2020-12-16T22:45:04Z,daily,0.9
safety management software ,https://www.capterra.com/safety-management-software/,2020-12-16T22:45:04Z,daily,0.9
sales coaching software ,https://www.capterra.com/sales-coaching-software/,2020-12-16T22:45:04Z,daily,0.9
sales enablement software ,https://www.capterra.com/sales-enablement-software/,2020-12-16T22:45:04Z,daily,0.9
sales engagement platform software ,https://www.capterra.com/sales-engagement-platform-software/,2020-12-16T22:45:04Z,daily,0.9
sales force automation software ,https://www.capterra.com/sales-force-automation-software/,2020-12-16T22:45:04Z,daily,0.9
sales forecasting software ,https://www.capterra.com/sales-forecasting-software/,2020-12-16T22:45:04Z,daily,0.9
sales tax software ,https://www.capterra.com/sales-tax-software/,2020-12-16T22:45:04Z,daily,0.9
salon software ,https://www.capterra.com/salon-software/,2020-12-16T22:45:04Z,daily,0.9
scada software ,https://www.capterra.com/scada-software/,2020-12-16T22:45:04Z,daily,0.9
scheduling software ,https://www.capterra.com/scheduling-software/,2020-12-16T22:45:04Z,daily,0.9
scholarship management software ,https://www.capterra.com/scholarship-management-software/,2020-12-16T22:45:04Z,daily,0.9
school accounting software ,https://www.capterra.com/school-accounting-software/,2020-12-16T22:45:04Z,daily,0.9
school administration software ,https://www.capterra.com/school-administration-software/,2020-12-16T22:45:04Z,daily,0.9
school bus routing software ,https://www.capterra.com/school-bus-routing-software/,2020-12-16T22:45:04Z,daily,0.9
screen recording software ,https://www.capterra.com/screen-recording-software/,2020-12-16T22:45:04Z,daily,0.9
screen sharing software ,https://www.capterra.com/screen-sharing-software/,2020-12-16T22:45:04Z,daily,0.9
scrum software ,https://www.capterra.com/scrum-software/,2020-12-16T22:45:04Z,daily,0.9
security system installer software ,https://www.capterra.com/security-system-installer-software/,2020-12-16T22:45:04Z,daily,0.9
self storage software ,https://www.capterra.com/self-storage-software/,2020-12-16T22:45:04Z,daily,0.9
seo software ,https://www.capterra.com/seo-software/,2020-12-16T22:45:04Z,daily,0.9
server backup software ,https://www.capterra.com/server-backup-software/,2020-12-16T22:45:04Z,daily,0.9
server management software ,https://www.capterra.com/server-management-software/,2020-12-16T22:45:04Z,daily,0.9
service desk software ,https://www.capterra.com/service-desk-software/,2020-12-16T22:45:04Z,daily,0.9
service dispatch software ,https://www.capterra.com/service-dispatch-software/,2020-12-16T22:45:04Z,daily,0.9
shipment tracking software ,https://www.capterra.com/shipment-tracking-software/,2020-12-16T22:45:04Z,daily,0.9
shipping software ,https://www.capterra.com/shipping-software/,2020-12-16T22:45:04Z,daily,0.9
shopping cart software ,https://www.capterra.com/shopping-cart-software/,2020-12-16T22:45:04Z,daily,0.9
siem software ,https://www.capterra.com/siem-software/,2020-12-16T22:45:04Z,daily,0.9
simulation software ,https://www.capterra.com/simulation-software/,2020-12-16T22:45:04Z,daily,0.9
single sign on software ,https://www.capterra.com/single-sign-on-software/,2020-12-16T22:45:04Z,daily,0.9
small business crm software ,https://www.capterra.com/small-business-crm-software/,2020-12-16T22:45:04Z,daily,0.9
small business ecommerce software ,https://www.capterra.com/small-business-ecommerce-software/,2020-12-16T22:45:04Z,daily,0.9
small business loyalty programs software ,https://www.capterra.com/small-business-loyalty-programs-software/,2020-12-16T22:45:04Z,daily,0.9
sms marketing software ,https://www.capterra.com/sms-marketing-software/,2020-12-16T22:45:04Z,daily,0.9
social crm tools software ,https://www.capterra.com/social-crm-tools-software/,2020-12-16T22:45:04Z,daily,0.9
social media analytics tools software ,https://www.capterra.com/social-media-analytics-tools-software/,2020-12-16T22:45:04Z,daily,0.9
social media management software ,https://www.capterra.com/social-media-management-software/,2020-12-16T22:45:04Z,daily,0.9
social media marketing software ,https://www.capterra.com/social-media-marketing-software/,2020-12-16T22:45:04Z,daily,0.9
social media monitoring software ,https://www.capterra.com/social-media-monitoring-software/,2020-12-16T22:45:04Z,daily,0.9
social networking software ,https://www.capterra.com/social-networking-software/,2020-12-16T22:45:04Z,daily,0.9
social selling software ,https://www.capterra.com/social-selling-software/,2020-12-16T22:45:04Z,daily,0.9
social work case management software ,https://www.capterra.com/social-work-case-management-software/,2020-12-16T22:45:04Z,daily,0.9
softphone software ,https://www.capterra.com/softphone-software/,2020-12-16T22:45:04Z,daily,0.9
source code management software ,https://www.capterra.com/source-code-management-software/,2020-12-16T22:45:04Z,daily,0.9
sourcing software ,https://www.capterra.com/sourcing-software/,2020-12-16T22:45:04Z,daily,0.9
spa software ,https://www.capterra.com/spa-software/,2020-12-16T22:45:04Z,daily,0.9
space management software ,https://www.capterra.com/space-management-software/,2020-12-16T22:45:04Z,daily,0.9
spc software ,https://www.capterra.com/spc-software/,2020-12-16T22:45:04Z,daily,0.9
speech analytics software ,https://www.capterra.com/speech-analytics-software/,2020-12-16T22:45:04Z,daily,0.9
speech recognition software ,https://www.capterra.com/speech-recognition-software/,2020-12-16T22:45:04Z,daily,0.9
speech therapy software ,https://www.capterra.com/speech-therapy-software/,2020-12-16T22:45:04Z,daily,0.9
spend management software ,https://www.capterra.com/spend-management-software/,2020-12-16T22:45:04Z,daily,0.9
sports league software ,https://www.capterra.com/sports-league-software/,2020-12-16T22:45:04Z,daily,0.9
spreadsheet software ,https://www.capterra.com/spreadsheet-software/,2020-12-16T22:45:04Z,daily,0.9
staffing agency software ,https://www.capterra.com/staffing-agency-software/,2020-12-16T22:45:04Z,daily,0.9
statistical analysis software ,https://www.capterra.com/statistical-analysis-software/,2020-12-16T22:45:04Z,daily,0.9
stock portfolio management software ,https://www.capterra.com/stock-portfolio-management-software/,2020-12-16T22:45:04Z,daily,0.9
store locator software ,https://www.capterra.com/store-locator-software/,2020-12-16T22:45:04Z,daily,0.9
strategic planning software ,https://www.capterra.com/strategic-planning-software/,2020-12-16T22:45:04Z,daily,0.9
student engagement platform software ,https://www.capterra.com/student-engagement-platform-software/,2020-12-16T22:45:04Z,daily,0.9
student information system software ,https://www.capterra.com/student-information-system-software/,2020-12-16T22:45:04Z,daily,0.9
subscription management software ,https://www.capterra.com/subscription-management-software/,2020-12-16T22:45:04Z,daily,0.9
succession planning software ,https://www.capterra.com/succession-planning-software/,2020-12-16T22:45:04Z,daily,0.9
supply chain management software ,https://www.capterra.com/supply-chain-management-software/,2020-12-16T22:45:04Z,daily,0.9
survey software ,https://www.capterra.com/survey-software/,2020-12-16T22:45:04Z,daily,0.9
sustainability software ,https://www.capterra.com/sustainability-software/,2020-12-16T22:45:04Z,daily,0.9
swim school software ,https://www.capterra.com/swim-school-software/,2020-12-16T22:45:04Z,daily,0.9
takeoff software ,https://www.capterra.com/takeoff-software/,2020-12-16T22:45:04Z,daily,0.9
talent management software ,https://www.capterra.com/talent-management-software/,2020-12-16T22:45:04Z,daily,0.9
task management software ,https://www.capterra.com/task-management-software/,2020-12-16T22:45:04Z,daily,0.9
tattoo studio software ,https://www.capterra.com/tattoo-studio-software/,2020-12-16T22:45:04Z,daily,0.9
tax practice management software ,https://www.capterra.com/tax-practice-management-software/,2020-12-16T22:45:04Z,daily,0.9
team communication software ,https://www.capterra.com/team-communication-software/,2020-12-16T22:45:04Z,daily,0.9
team management software ,https://www.capterra.com/team-management-software/,2020-12-16T22:45:04Z,daily,0.9
telecom expense management software ,https://www.capterra.com/telecom-expense-management-software/,2020-12-16T22:45:04Z,daily,0.9
telemarketing software ,https://www.capterra.com/telemarketing-software/,2020-12-16T22:45:04Z,daily,0.9
telemedicine software ,https://www.capterra.com/telemedicine-software/,2020-12-16T22:45:04Z,daily,0.9
telephony software ,https://www.capterra.com/telephony-software/,2020-12-16T22:45:04Z,daily,0.9
text mining software ,https://www.capterra.com/text-mining-software/,2020-12-16T22:45:04Z,daily,0.9
ticketing software ,https://www.capterra.com/ticketing-software/,2020-12-16T22:45:04Z,daily,0.9
time and expense software ,https://www.capterra.com/time-and-expense-software/,2020-12-16T22:45:04Z,daily,0.9
time clock software ,https://www.capterra.com/time-clock-software/,2020-12-16T22:45:04Z,daily,0.9
time tracking software ,https://www.capterra.com/time-tracking-software/,2020-12-16T22:45:04Z,daily,0.9
timeshare software ,https://www.capterra.com/timeshare-software/,2020-12-16T22:45:04Z,daily,0.9
tool management software ,https://www.capterra.com/tool-management-software/,2020-12-16T22:45:04Z,daily,0.9
tour operator software ,https://www.capterra.com/tour-operator-software/,2020-12-16T22:45:04Z,daily,0.9
towing software ,https://www.capterra.com/towing-software/,2020-12-16T22:45:04Z,daily,0.9
trade promotion management software ,https://www.capterra.com/trade-promotion-management-software/,2020-12-16T22:45:04Z,daily,0.9
training software ,https://www.capterra.com/training-software/,2020-12-16T22:45:04Z,daily,0.9
transactional email software ,https://www.capterra.com/transactional-email-software/,2020-12-16T22:45:04Z,daily,0.9
transcription software ,https://www.capterra.com/transcription-software/,2020-12-16T22:45:04Z,daily,0.9
translation management software ,https://www.capterra.com/translation-management-software/,2020-12-16T22:45:04Z,daily,0.9
transportation dispatch software ,https://www.capterra.com/transportation-dispatch-software/,2020-12-16T22:45:04Z,daily,0.9
transportation management software ,https://www.capterra.com/transportation-management-software/,2020-12-16T22:45:04Z,daily,0.9
travel agency software ,https://www.capterra.com/travel-agency-software/,2020-12-16T22:45:04Z,daily,0.9
travel management software ,https://www.capterra.com/travel-management-software/,2020-12-16T22:45:04Z,daily,0.9
treasury software ,https://www.capterra.com/treasury-software/,2020-12-16T22:45:04Z,daily,0.9
trucking software ,https://www.capterra.com/trucking-software/,2020-12-16T22:45:04Z,daily,0.9
trust accounting software ,https://www.capterra.com/trust-accounting-software/,2020-12-16T22:45:04Z,daily,0.9
tutoring software ,https://www.capterra.com/tutoring-software/,2020-12-16T22:45:04Z,daily,0.9
unified communications software ,https://www.capterra.com/unified-communications-software/,2020-12-16T22:45:04Z,daily,0.9
utility billing software ,https://www.capterra.com/utility-billing-software/,2020-12-16T22:45:04Z,daily,0.9
utility management systems software ,https://www.capterra.com/utility-management-systems-software/,2020-12-16T22:45:04Z,daily,0.9
ux software ,https://www.capterra.com/ux-software/,2020-12-16T22:45:04Z,daily,0.9
vacation rental software ,https://www.capterra.com/vacation-rental-software/,2020-12-16T22:45:04Z,daily,0.9
vdi software ,https://www.capterra.com/vdi-software/,2020-12-16T22:45:04Z,daily,0.9
vector graphics software ,https://www.capterra.com/vector-graphics-software/,2020-12-16T22:45:04Z,daily,0.9
vendor management software ,https://www.capterra.com/vendor-management-software/,2020-12-16T22:45:04Z,daily,0.9
venue management software ,https://www.capterra.com/venue-management-software/,2020-12-16T22:45:04Z,daily,0.9
veterinary software ,https://www.capterra.com/veterinary-software/,2020-12-16T22:45:04Z,daily,0.9
video conferencing software ,https://www.capterra.com/video-conferencing-software/,2020-12-16T22:45:04Z,daily,0.9
video editing software ,https://www.capterra.com/video-editing-software/,2020-12-16T22:45:04Z,daily,0.9
video interviewing software ,https://www.capterra.com/video-interviewing-software/,2020-12-16T22:45:04Z,daily,0.9
video making software ,https://www.capterra.com/video-making-software/,2020-12-16T22:45:04Z,daily,0.9
video management software ,https://www.capterra.com/video-management-software/,2020-12-16T22:45:04Z,daily,0.9
video marketing software ,https://www.capterra.com/video-marketing-software/,2020-12-16T22:45:04Z,daily,0.9
virtual classroom software ,https://www.capterra.com/virtual-classroom-software/,2020-12-16T22:45:04Z,daily,0.9
virtual data room software ,https://www.capterra.com/virtual-data-room-software/,2020-12-16T22:45:04Z,daily,0.9
virtual event software ,https://www.capterra.com/virtual-event-software/,2020-12-16T22:45:04Z,daily,0.9
virtual machine software ,https://www.capterra.com/virtual-machine-software/,2020-12-16T22:45:04Z,daily,0.9
virtual tour software ,https://www.capterra.com/virtual-tour-software/,2020-12-16T22:45:04Z,daily,0.9
virtualization software ,https://www.capterra.com/virtualization-software/,2020-12-16T22:45:04Z,daily,0.9
visitor management software ,https://www.capterra.com/visitor-management-software/,2020-12-16T22:45:04Z,daily,0.9
visual search software ,https://www.capterra.com/visual-search-software/,2020-12-16T22:45:04Z,daily,0.9
voip software ,https://www.capterra.com/voip-software/,2020-12-16T22:45:04Z,daily,0.9
volunteer management software ,https://www.capterra.com/volunteer-management-software/,2020-12-16T22:45:04Z,daily,0.9
voting software ,https://www.capterra.com/voting-software/,2020-12-16T22:45:04Z,daily,0.9
vpn software ,https://www.capterra.com/vpn-software/,2020-12-16T22:45:04Z,daily,0.9
vr software ,https://www.capterra.com/vr-software/,2020-12-16T22:45:04Z,daily,0.9
vulnerability management software ,https://www.capterra.com/vulnerability-management-software/,2020-12-16T22:45:04Z,daily,0.9
waitlist software ,https://www.capterra.com/waitlist-software/,2020-12-16T22:45:04Z,daily,0.9
waiver software ,https://www.capterra.com/waiver-software/,2020-12-16T22:45:04Z,daily,0.9
warehouse management software ,https://www.capterra.com/warehouse-management-software/,2020-12-16T22:45:04Z,daily,0.9
warranty management software ,https://www.capterra.com/warranty-management-software/,2020-12-16T22:45:04Z,daily,0.9
waste management software ,https://www.capterra.com/waste-management-software/,2020-12-16T22:45:04Z,daily,0.9
web analytics software ,https://www.capterra.com/web-analytics-software/,2020-12-16T22:45:04Z,daily,0.9
web conferencing software ,https://www.capterra.com/web-conferencing-software/,2020-12-16T22:45:04Z,daily,0.9
web to print software ,https://www.capterra.com/web-to-print-software/,2020-12-16T22:45:04Z,daily,0.9
webinar software ,https://www.capterra.com/webinar-software/,2020-12-16T22:45:04Z,daily,0.9
website builder software ,https://www.capterra.com/website-builder-software/,2020-12-16T22:45:04Z,daily,0.9
website monitoring software ,https://www.capterra.com/website-monitoring-software/,2020-12-16T22:45:04Z,daily,0.9
website optimization tools software ,https://www.capterra.com/website-optimization-tools-software/,2020-12-16T22:45:04Z,daily,0.9
whiteboard software ,https://www.capterra.com/whiteboard-software/,2020-12-16T22:45:04Z,daily,0.9
winery software ,https://www.capterra.com/winery-software/,2020-12-16T22:45:04Z,daily,0.9
wireframe software ,https://www.capterra.com/wireframe-software/,2020-12-16T22:45:04Z,daily,0.9
wireless expense management software ,https://www.capterra.com/wireless-expense-management-software/,2020-12-16T22:45:04Z,daily,0.9
work order software ,https://www.capterra.com/work-order-software/,2020-12-16T22:45:04Z,daily,0.9
workflow management software ,https://www.capterra.com/workflow-management-software/,2020-12-16T22:45:04Z,daily,0.9
workforce management software ,https://www.capterra.com/workforce-management-software/,2020-12-16T22:45:04Z,daily,0.9
worship software ,https://www.capterra.com/worship-software/,2020-12-16T22:45:04Z,daily,0.9
yard management software ,https://www.capterra.com/yard-management-software/,2020-12-16T22:45:04Z,daily,0.9
yoga studio software ,https://www.capterra.com/yoga-studio-software/,2020-12-16T22:45:04Z,daily,0.9
zoo software ,https://www.capterra.com/zoo-software/,2020-12-16T22:45:04Z,daily,0.9
